Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1991-04-12 00:00:00-04:00,2.4045543670654297,2.4352507773388496,2.3533935975463627,2.4045543670654297,2445222,0.0,0.0
1991-04-15 00:00:00-04:00,2.4147849082946777,2.4250172101149996,2.394320819033917,2.4147849082946777,3017158,0.0,0.0
1991-04-16 00:00:00-04:00,2.373857259750366,2.4147857090336355,2.332928810467097,2.373857259750366,1889430,0.0,0.0
1991-04-17 00:00:00-04:00,2.3329296112060547,2.3636260230020416,2.3226973024806488,2.3329296112060547,883930,0.0,0.0
1991-04-18 00:00:00-04:00,2.302231788635254,2.3226958791657326,2.291999486180057,2.302231788635254,825616,0.0,0.0
1991-04-19 00:00:00-04:00,2.281768321990967,2.292000371207183,2.2715360155846933,2.281768321990967,679667,0.0,0.0
1991-04-22 00:00:00-04:00,2.220374584197998,2.2715353292000686,2.2101425380735757,2.220374584197998,500773,0.0,0.0
1991-04-23 00:00:00-04:00,2.230607271194458,2.2613036755770373,2.210143173066107,2.230607271194458,1207126,0.0,0.0
1991-04-24 00:00:00-04:00,2.230607271194458,2.2408395774486864,2.230607271194458,2.230607271194458,225677,0.0,0.0
1991-04-25 00:00:00-04:00,2.261303424835205,2.2715357299548367,2.2306070238563587,2.261303424835205,671760,0.0,0.0
1991-04-26 00:00:00-04:00,2.2408394813537598,2.2613035786045392,2.2408394813537598,2.2408394813537598,845384,0.0,0.0
1991-04-29 00:00:00-04:00,2.220374584197998,2.2510709797612445,2.220374584197998,2.220374584197998,855597,0.0,0.0
1991-04-30 00:00:00-04:00,2.258139133453369,2.289502147776305,2.258139133453369,2.258139133453369,1135634,0.175,0.0
1991-05-01 00:00:00-04:00,2.258139133453369,2.258139133453369,2.2163216058392887,2.258139133453369,490889,0.0,0.0
1991-05-02 00:00:00-04:00,2.2999579906463623,2.3104122484001643,2.24768617632649,2.2999579906463623,944550,0.0,0.0
1991-05-03 00:00:00-04:00,2.3417749404907227,2.3417749404907227,2.2790486218931445,2.3417749404907227,1023619,0.0,0.0
1991-05-06 00:00:00-04:00,2.352229356765747,2.352229356765747,2.3208660674332275,2.352229356765747,389416,0.0,0.0
1991-05-07 00:00:00-04:00,2.2790486812591553,2.362683774901169,2.2790486812591553,2.2790486812591553,2480474,0.0,0.0
