Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-03-13 00:00:00-04:00,17.23287476355575,18.721527253184597,17.171751022338867,17.171751022338867,16000,0.0,0.0,0.0
2023-03-14 00:00:00-04:00,17.518774622979894,17.735663665668906,17.356106430675712,17.431032180786133,4100,0.0,0.0,0.0
2023-03-15 00:00:00-04:00,16.905568291956794,17.05048942565918,16.80895232243866,17.05048942565918,92300,0.0,0.0,0.0
2023-03-16 00:00:00-04:00,16.808952595715436,17.903260424190815,16.744872895772513,17.256534576416016,92900,0.0,0.0,0.0
2023-03-17 00:00:00-04:00,17.02288553960728,17.02288553960728,16.680791180866713,16.684734344482422,136900,0.0,0.0,0.0
2023-03-20 00:00:00-04:00,17.104711772437504,17.134286438841894,16.858246190357374,16.87303352355957,170700,0.0,0.0,0.0
2023-03-21 00:00:00-04:00,17.49905633856315,17.558207551791853,17.14414529842461,17.277236938476562,80200,0.0,0.0,0.0
2023-03-22 00:00:00-04:00,17.29892815365546,17.361037213176783,16.850358963012695,16.850358963012695,93800,0.0,0.0,0.0
2023-03-23 00:00:00-04:00,17.015985081201144,17.045561629846347,16.5723462534395,16.642343521118164,54000,0.0,0.0,0.0
2023-03-24 00:00:00-04:00,16.490519682427212,16.78923737403587,16.490519682427212,16.764589309692383,1114800,0.0,0.0,0.0
2023-03-27 00:00:00-04:00,17.048517424138314,17.104712677971364,16.769519318166395,16.9913387298584,2064600,0.0,0.0,0.0
2023-03-28 00:00:00-04:00,17.134287804544165,17.143161333402652,16.769519767006017,16.99429702758789,846000,0.0,0.0,0.0
2023-03-29 00:00:00-04:00,17.311742405026234,17.311742405026234,16.96176172074335,17.134286880493164,147700,0.0,0.0,0.0
2023-03-30 00:00:00-04:00,17.203298423146016,17.203298423146016,16.92725629360762,17.035701751708984,94600,0.0,0.0,0.0
2023-03-31 00:00:00-04:00,17.085979536037637,17.301883252329922,17.02584300157258,17.282167434692383,204500,0.0,0.0,0.0
2023-04-03 00:00:00-04:00,17.39061169739612,17.39061169739612,17.0652771887844,17.311742782592773,136300,0.0,0.0,0.0
2023-04-04 00:00:00-04:00,17.27230829091623,17.27230829091623,16.770503603036758,16.94697380065918,69400,0.0,0.0,0.0
2023-04-05 00:00:00-04:00,16.81881200783627,17.015985239876386,16.739943091096887,16.860218048095703,103000,0.0,0.0,0.0
2023-04-06 00:00:00-04:00,16.72022456952682,16.89768009355912,16.68079105328809,16.80895233154297,181000,0.0,0.0,0.0
2023-04-10 00:00:00-04:00,16.789236753111666,17.134287076559676,16.789236753111666,17.07710838317871,113700,0.0,0.0,0.0
2023-04-11 00:00:00-04:00,17.212170355118076,17.361036532270226,17.173722159834252,17.24174690246582,47300,0.0,0.0,0.0
2023-04-12 00:00:00-04:00,17.311743307855433,17.311743307855433,17.123443603515625,17.123443603515625,109500,0.0,0.0,0.0
2023-04-13 00:00:00-04:00,17.15400404348519,17.410328473101632,17.15400404348519,17.272308349609375,125200,0.0,0.0,0.0
2023-04-14 00:00:00-04:00,17.406386092387464,17.43004695467632,17.075135900726686,17.144145965576172,108100,0.0,0.0,0.0
2023-04-17 00:00:00-04:00,17.188510503962295,17.331461003973423,17.05541885364676,17.252592086791992,63700,0.0,0.0,0.0
2023-04-18 00:00:00-04:00,17.272309126339426,17.272309126339426,17.094853599364605,17.144145965576172,101100,0.0,0.0,0.0
2023-04-19 00:00:00-04:00,17.11161340727864,17.301883745490688,17.094853551521634,17.22301483154297,86500,0.0,0.0,0.0
2023-04-20 00:00:00-04:00,17.321602141362835,17.331460991051074,17.01598532256057,17.1066837310791,136000,0.0,0.0,0.0
2023-04-21 00:00:00-04:00,17.067249598771614,17.07907908974199,16.956833494848453,17.014999389648438,45500,0.0,0.0,0.0
2023-04-24 00:00:00-04:00,17.084995165495908,17.134287532906104,17.025843948527022,17.080066680908203,92600,0.0,0.0,0.0
2023-04-25 00:00:00-04:00,17.015984440222418,17.03570213857647,16.483617866962273,16.56741714477539,141800,0.0,0.0,0.0
2023-04-26 00:00:00-04:00,16.59206279419069,16.59206279419069,16.345597213837063,16.46390151977539,180600,0.0,0.0,0.0
2023-04-27 00:00:00-04:00,16.473759693483178,16.651215225181854,16.394890777215245,16.59699249267578,359000,0.0,0.0,0.0
2023-04-28 00:00:00-04:00,16.67093307443636,16.897680975700215,16.661074224766192,16.781349182128906,321100,0.0,0.0,0.0
2023-05-01 00:00:00-04:00,16.749801734421474,16.91739841547621,16.424467221830906,16.72121238708496,494600,0.0,0.0,0.0
2023-05-02 00:00:00-04:00,16.60685144116051,16.60685144116051,16.089274057545765,16.276588439941406,360400,0.0,0.0,0.0
2023-05-03 00:00:00-04:00,16.286447683053247,16.59206450774724,15.83294999056806,16.049840927124023,725800,0.0,0.0,0.0
2023-05-04 00:00:00-04:00,15.90195934447771,16.210535878685157,15.507614768989667,15.655494689941406,602900,0.0,0.0,0.0
2023-05-05 00:00:00-04:00,16.020262665312764,16.25686939595448,16.020262665312764,16.138566970825195,396800,0.0,0.0,0.0
2023-05-08 00:00:00-04:00,16.217437614288475,16.30616538280985,15.965056322477299,16.049840927124023,397400,0.0,0.0,0.0
2023-05-09 00:00:00-04:00,16.010404586791992,16.108991199398428,15.921676823484521,16.010404586791992,428900,0.0,0.0,0.0
2023-05-10 00:00:00-04:00,16.217436699386145,16.220392661837867,15.882243343967087,15.97097110748291,212600,0.0,0.0,0.0
2023-05-11 00:00:00-04:00,15.889144607269523,15.961112516139284,15.832949353263494,15.901959419250488,226600,0.0,0.0,0.0
2023-05-12 00:00:00-04:00,16.030122333728922,16.030122333728922,15.763939043003832,15.931535720825195,497700,0.0,0.0,0.0
2023-05-15 00:00:00-04:00,16.00054639196443,16.178001925837847,15.999561071109202,16.118850708007812,154000,0.0,0.0,0.0
2023-05-16 00:00:00-04:00,16.089273798631805,16.089273798631805,15.901959419250488,15.901959419250488,191800,0.0,0.0,0.0
2023-05-17 00:00:00-04:00,16.035051455286478,16.454044106678403,16.035051455286478,16.444185256958008,174000,0.0,0.0,0.0
2023-05-18 00:00:00-04:00,16.345598822002803,16.532913208007812,16.32095263761925,16.532913208007812,21100,0.0,0.0,0.0
2023-05-19 00:00:00-04:00,16.621640791158512,16.722198049693247,16.415594028653864,16.444185256958008,85500,0.0,0.0,0.0
2023-05-22 00:00:00-04:00,16.58417737375175,16.710368013522533,16.483618238111795,16.615724563598633,69200,0.0,0.0,0.0
2023-05-23 00:00:00-04:00,16.651213960695344,16.887820691531328,16.592062748082135,16.688676834106445,76400,0.0,0.0,0.0
2023-05-24 00:00:00-04:00,16.636427615794855,16.636427615794855,16.436298425714533,16.520095825195312,251200,0.0,0.0,0.0
2023-05-25 00:00:00-04:00,16.490519072869013,16.490519072869013,16.291375206079962,16.414608001708984,34500,0.0,0.0,0.0
2023-05-26 00:00:00-04:00,16.454043069239287,16.58220434675715,16.397847817414508,16.56248664855957,134300,0.0,0.0,0.0
2023-05-30 00:00:00-04:00,16.54671408799248,16.54671408799248,16.345597702081538,16.404748916625977,90000,0.0,0.0,0.0
2023-05-31 00:00:00-04:00,16.343625849106065,16.343625849106065,16.010405007726398,16.108991622924805,111100,0.0,0.0,0.0
2023-06-01 00:00:00-04:00,16.158284358233406,16.355457593119574,16.108991989703526,16.286447525024414,217000,0.0,0.0,0.0
2023-06-02 00:00:00-04:00,16.560517387856702,17.055419243353843,16.55164385881292,17.02584457397461,289100,0.0,0.0,0.0
2023-06-05 00:00:00-04:00,16.946974147739322,16.946974147739322,16.592063103687238,16.720224380493164,113400,0.0,0.0,0.0
2023-06-06 00:00:00-04:00,16.739942249957224,17.321601186827046,16.739942249957224,17.29202651977539,197600,0.0,0.0,0.0
2023-06-07 00:00:00-04:00,17.437933597031183,17.834250697050816,17.437933597031183,17.80467414855957,76300,0.0,0.0,0.0
2023-06-08 00:00:00-04:00,17.637077583284526,17.735664198517174,17.575953844232618,17.6636962890625,85600,0.0,0.0,0.0
2023-06-09 00:00:00-04:00,17.676513526098322,17.676513526098322,17.459622589827987,17.492156982421875,99500,0.0,0.0,0.0
2023-06-12 00:00:00-04:00,17.47933995526043,17.577926571644774,17.380753338876083,17.510887145996094,127400,0.0,0.0,0.0
2023-06-13 00:00:00-04:00,17.66665453485075,17.794815821307566,17.66665453485075,17.74552345275879,84800,0.0,0.0,0.0
2023-06-14 00:00:00-04:00,17.862839782467685,17.863826983671213,17.43004701407488,17.48624038696289,91600,0.0,0.0,0.0
2023-06-15 00:00:00-04:00,17.50891661570214,17.686372150246473,17.46455273206606,17.628206253051758,73500,0.0,0.0,0.0
2023-06-16 00:00:00-04:00,17.568067633543652,17.568067633543652,17.439906349157383,17.52271842956543,42600,0.0,0.0,0.0
2023-06-20 00:00:00-04:00,17.434976050829892,17.51483216900016,17.375824833224115,17.460609436035156,59300,0.0,0.0,0.0
2023-06-21 00:00:00-04:00,17.43990550704114,17.558207936087822,17.419202487938808,17.454692840576172,85300,0.0,0.0,0.0
2023-06-22 00:00:00-04:00,17.400471413675245,17.400471413675245,17.252592426099632,17.267379760742188,93900,0.0,0.0,0.0
2023-06-23 00:00:00-04:00,17.094854307041984,17.242733292181683,16.996267690154415,17.044574737548828,56400,0.0,0.0,0.0
2023-06-26 00:00:00-04:00,17.252590741888273,17.276251603236584,17.094852919821665,17.11457061767578,47500,0.0,0.0,0.0
2023-06-27 00:00:00-04:00,17.157947882944754,17.400470309766828,17.157947882944754,17.301883697509766,130000,0.0,0.0,0.0
2023-06-28 00:00:00-04:00,17.19836878679022,17.39061164855957,17.163863754184604,17.39061164855957,110800,0.0,0.0,0.0
2023-06-29 00:00:00-04:00,17.64200746058518,17.686371342194374,17.57201019474776,17.62721824645996,490000,0.0,0.0,0.0
2023-06-30 00:00:00-04:00,17.702144757432436,17.702144757432436,17.53849311727464,17.577926635742188,79500,0.0,0.0,0.0
2023-07-03 00:00:00-04:00,17.752423023852035,17.775098564565262,17.687356124830576,17.765239715576172,44200,0.0,0.0,0.0
2023-07-05 00:00:00-04:00,17.656795079676876,17.66665392912527,17.48919839982066,17.558208465576172,91700,0.0,0.0,0.0
2023-07-06 00:00:00-04:00,17.3482198914801,17.3482198914801,17.056405102245655,17.29202651977539,73300,0.0,0.0,0.0
2023-07-07 00:00:00-04:00,17.232873472542384,17.70608695050902,17.232873472542384,17.617361068725586,56800,0.0,0.0,0.0
2023-07-10 00:00:00-04:00,17.50891623419957,17.783971178520112,17.50891623419957,17.725805282592773,37200,0.0,0.0,0.0
2023-07-11 00:00:00-04:00,17.69623051575142,17.89340186399609,17.69623051575142,17.883543014526367,54900,0.0,0.0,0.0
2023-07-12 00:00:00-04:00,18.05606946863942,18.159584564108243,18.05606946863942,18.100433349609375,32300,0.0,0.0,0.0
2023-07-13 00:00:00-04:00,18.182260294222843,18.228594817274008,18.070856990048245,18.18916130065918,34300,0.0,0.0,0.0
2023-07-14 00:00:00-04:00,18.134938754125265,18.136909395765244,17.903260495367245,18.01959228515625,102600,0.0,0.0,0.0
2023-07-17 00:00:00-04:00,17.922977649918742,18.248312147046043,17.922977649918742,18.17437171936035,43700,0.0,0.0,0.0
2023-07-18 00:00:00-04:00,18.220708971690993,18.534212112426758,18.220708971690993,18.534212112426758,40600,0.0,0.0,0.0
2023-07-19 00:00:00-04:00,18.603223517364555,18.741243645721383,18.603223517364555,18.67223358154297,57100,0.0,0.0,0.0
2023-07-20 00:00:00-04:00,18.67223321397926,18.691949031654115,18.583505453101274,18.65744400024414,70200,0.0,0.0,0.0
2023-07-21 00:00:00-04:00,18.682092478427126,18.682092478427126,18.504636952725214,18.593364715576172,71400,0.0,0.0,0.0
2023-07-24 00:00:00-04:00,18.549000693375337,18.83983016264998,18.549000693375337,18.829971313476562,88400,0.0,0.0,0.0
2023-07-25 00:00:00-04:00,18.820112228393555,18.93545869385517,18.780676832194196,18.820112228393555,53300,0.0,0.0,0.0
2023-07-26 00:00:00-04:00,18.987709468483775,19.1257295985367,18.939402422965255,19.08629608154297,53900,0.0,0.0,0.0
2023-07-27 00:00:00-04:00,19.11094236245255,19.140518910636548,18.859546403846718,18.928558349609375,56300,0.0,0.0,0.0
2023-07-28 00:00:00-04:00,19.07643814582763,19.165165913792023,19.017286927312483,19.125730514526367,88100,0.0,0.0,0.0
2023-07-31 00:00:00-04:00,19.191781488907935,19.234174728393555,19.14347444422461,19.234174728393555,36600,0.0,0.0,0.0
2023-08-01 00:00:00-04:00,19.046860588350068,19.244033813476562,18.999538863889047,19.244033813476562,43000,0.0,0.0,0.0
2023-08-02 00:00:00-04:00,19.08629525879922,19.09615410771848,18.997567498909014,19.06854820251465,121800,0.0,0.0,0.0
2023-08-03 00:00:00-04:00,18.928558977305617,19.12573033058763,18.889123578419223,19.037002563476562,33000,0.0,0.0,0.0
2023-08-04 00:00:00-04:00,19.184881341543708,19.352478024236003,19.14544782346609,19.18981170654297,38900,0.0,0.0,0.0
2023-08-07 00:00:00-04:00,19.30318523282676,19.36233644883643,19.213472147795716,19.34952163696289,30100,0.0,0.0,0.0
2023-08-08 00:00:00-04:00,19.115869904604875,19.332760819828952,18.99658027730826,19.293325424194336,137200,0.0,0.0,0.0
2023-08-09 00:00:00-04:00,19.23417432508498,19.352476751923437,19.16614958348044,19.281496047973633,59800,0.0,0.0,0.0
2023-08-10 00:00:00-04:00,19.34262047449148,19.431346357599093,19.07643718401891,19.165164947509766,34000,0.0,0.0,0.0
2023-08-11 00:00:00-04:00,19.10601237670302,19.19178229971705,19.090239721665167,19.1395320892334,43800,0.0,0.0,0.0
2023-08-14 00:00:00-04:00,18.95813354229386,19.056720158586778,18.898982324671433,19.032073974609375,21100,0.0,0.0,0.0
2023-08-15 00:00:00-04:00,18.869405692858052,18.869405692858052,18.75110325813238,18.785608291625977,82600,0.0,0.0,0.0
2023-08-16 00:00:00-04:00,18.889123255983865,18.889123255983865,18.603224140471053,18.618011474609375,165400,0.0,0.0,0.0
2023-08-17 00:00:00-04:00,18.76096089823619,18.78067671583052,18.5243541636556,18.556886672973633,119700,0.0,0.0,0.0
2023-08-18 00:00:00-04:00,18.37647389607039,18.642657186117955,18.37647389607039,18.59829330444336,34000,0.0,0.0,0.0
2023-08-21 00:00:00-04:00,18.58350641005375,18.58350641005375,18.396192029623055,18.45534324645996,58900,0.0,0.0,0.0
2023-08-22 00:00:00-04:00,18.4356270805588,18.548013826317277,18.269015723178093,18.277889251708984,110200,0.0,0.0,0.0
2023-08-23 00:00:00-04:00,18.297604551223827,18.445483526529713,18.297604551223827,18.337039947509766,105400,0.0,0.0,0.0
2023-08-24 00:00:00-04:00,18.307463446641986,18.465201271418685,18.248312232446526,18.25817108154297,38600,0.0,0.0,0.0
2023-08-25 00:00:00-04:00,18.44548478688541,18.44548478688541,18.104377611543956,18.228595733642578,134000,0.0,0.0,0.0
2023-08-28 00:00:00-04:00,18.36366003861161,18.507595861234194,18.36366003861161,18.39619255065918,43300,0.0,0.0,0.0
2023-08-29 00:00:00-04:00,18.435626888370745,18.61308053368943,18.435626888370745,18.593364715576172,42700,0.0,0.0,0.0
2023-08-30 00:00:00-04:00,18.593365055575216,18.69194978909391,18.56378850728965,18.608152389526367,68000,0.0,0.0,0.0
2023-08-31 00:00:00-04:00,18.691950418472853,18.73631430220335,18.553930282592773,18.553930282592773,48000,0.0,0.0,0.0
2023-09-01 00:00:00-04:00,18.72152681013386,18.948274711565897,18.72152681013386,18.91968536376953,115800,0.0,0.0,0.0
2023-09-05 00:00:00-04:00,18.79053636922198,18.79053636922198,18.425768342938607,18.445484161376953,45500,0.0,0.0,0.0
2023-09-06 00:00:00-04:00,18.48491863237575,18.50463633020891,18.21873535277758,18.276901245117188,93400,0.0,0.0,0.0
2023-09-07 00:00:00-04:00,18.182260699788745,18.21873637440401,18.080716242598655,18.1418399810791,58900,0.0,0.0,0.0
2023-09-08 00:00:00-04:00,18.19901799940046,18.19901799940046,18.041280174515975,18.145782470703125,74800,0.0,0.0,0.0
2023-09-11 00:00:00-04:00,18.258171755784602,18.277889454705626,18.120149743720688,18.125080108642578,90900,0.0,0.0,0.0
2023-09-12 00:00:00-04:00,18.22859590588821,18.238454755726494,18.13986813772698,18.171415328979492,90400,0.0,0.0,0.0
2023-09-13 00:00:00-04:00,18.235495565660305,18.235495565660305,17.9919878218312,18.03339385986328,83100,0.0,0.0,0.0
2023-09-14 00:00:00-04:00,18.327181827100503,18.44548425989547,18.248312911776104,18.416894912719727,85600,0.0,0.0,0.0
2023-09-15 00:00:00-04:00,18.302536266434295,18.36563064868749,18.13986806532684,18.20000648498535,63300,0.0,0.0,0.0
2023-09-18 00:00:00-04:00,18.179303589687326,18.21873710877124,18.070858121535707,18.092546463012695,85900,0.0,0.0,0.0
2023-09-19 00:00:00-04:00,18.105362327470544,18.207892104934174,17.991988379764592,18.04128074645996,147700,0.0,0.0,0.0
2023-09-20 00:00:00-04:00,18.199017580308503,18.212821473041632,17.913118484432836,17.93480682373047,154500,0.0,0.0,0.0
2023-09-21 00:00:00-04:00,17.87368482316682,17.93283792216318,17.784958935438947,17.86284065246582,121200,0.0,0.0,0.0
2023-09-22 00:00:00-04:00,17.903261336375596,17.903261336375596,17.765241199763853,17.79580307006836,117000,0.0,0.0,0.0
2023-09-25 00:00:00-04:00,17.804674164124677,17.972270844955037,17.804674164124677,17.95058250427246,118200,0.0,0.0,0.0
2023-09-26 00:00:00-04:00,17.883542876434397,17.92297827400878,17.70608734811617,17.715946197509766,119900,0.0,0.0,0.0
2023-09-27 00:00:00-04:00,17.77509943112594,17.966356973995392,17.77509943112594,17.883543014526367,203000,0.0,0.0,0.0
2023-09-28 00:00:00-04:00,17.951568363609876,18.16254361251739,17.951568363609876,18.070858001708984,92900,0.0,0.0,0.0
2023-09-29 00:00:00-04:00,18.17930331616907,19.096155655771476,17.98213008256605,18.015649795532227,2531300,0.0,0.0,0.0
2023-10-02 00:00:00-04:00,18.00677562389949,18.00677562389949,17.686371481210895,17.794815063476562,276600,0.0,0.0,0.0
2023-10-03 00:00:00-04:00,17.745523133376032,17.745523133376032,17.430047467421787,17.489198684692383,179000,0.0,0.0,0.0
2023-10-04 00:00:00-04:00,17.46948056314144,17.49511394758175,17.25456404016454,17.39061164855957,577000,0.0,0.0,0.0
2023-10-05 00:00:00-04:00,17.459622605487592,17.5089168548584,17.351179017638504,17.5089168548584,232200,0.0,0.0,0.0
2023-10-06 00:00:00-04:00,17.410329250835435,17.666653691902102,17.292026819809735,17.548349380493164,217900,0.0,0.0,0.0
2023-10-09 00:00:00-04:00,17.489198049366607,17.814532553111487,17.489198049366607,17.784957885742188,223500,0.0,0.0,0.0
2023-10-10 00:00:00-04:00,17.804674567783543,17.98213010214279,17.777070540695068,17.903261184692383,114300,0.0,0.0,0.0
2023-10-11 00:00:00-04:00,17.932836977166993,17.991988192662962,17.814532665791816,17.952552795410156,180300,0.0,0.0,0.0
2023-10-12 00:00:00-04:00,17.873683171796483,17.893400869640196,17.548348678907868,17.647920608520508,162700,0.0,0.0,0.0
2023-10-13 00:00:00-04:00,17.775099442744605,17.783971091004865,17.469480750133208,17.479339599609375,60400,0.0,0.0,0.0
2023-10-16 00:00:00-04:00,17.5384918751584,17.765239761342105,17.5384918751584,17.686370849609375,147800,0.0,0.0,0.0
2023-10-17 00:00:00-04:00,17.720877114924555,18.051140118182794,17.720877114924555,17.98213005065918,100400,0.0,0.0,0.0
2023-10-18 00:00:00-04:00,17.784958429978136,17.784958429978136,17.617361748351662,17.646936416625977,140400,0.0,0.0,0.0
2023-10-19 00:00:00-04:00,17.597644676491843,17.676513595339994,17.370896769851328,17.4300479888916,144900,0.0,0.0,0.0
