Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1993-04-28 00:00:00-04:00,5.851507663726807,6.011822942185075,5.771350024497672,5.851507663726807,7821000,0.0,0.0
1993-04-29 00:00:00-04:00,5.851505733976428,5.971742153167725,5.851505733976428,5.971742153167725,2118800,0.0,0.0
1993-04-30 00:00:00-04:00,6.011822272320183,6.011822272320183,5.851507011724978,5.891585826873779,536800,0.0,0.0
1993-05-03 00:00:00-04:00,5.851507011724978,5.891585826873779,5.811428196576177,5.891585826873779,509600,0.0,0.0
1993-05-04 00:00:00-04:00,5.891591016177474,5.891591016177474,5.731275614376726,5.8114333152771,787400,0.0,0.0
1993-05-05 00:00:00-04:00,5.771348818926745,5.811427630169291,5.69119119644165,5.69119119644165,747200,0.0,0.0
1993-05-06 00:00:00-04:00,5.7312711485734225,5.771349967794215,5.651113510131836,5.651113510131836,392800,0.0,0.0
1993-05-07 00:00:00-04:00,5.69119119644165,5.731270007684198,5.651112385199104,5.69119119644165,180000,0.0,0.0
1993-05-10 00:00:00-04:00,5.731270007684198,5.811427630169291,5.69119119644165,5.69119119644165,269600,0.0,0.0
1993-05-11 00:00:00-04:00,5.731271743774414,5.731271743774414,5.691192920391376,5.731271743774414,109400,0.0,0.0
1993-05-12 00:00:00-04:00,5.691192329352629,5.691192329352629,5.570955871690249,5.651113510131836,110800,0.0,0.0
1993-05-13 00:00:00-04:00,5.651112249919347,5.651112249919347,5.6110334396362305,5.6110334396362305,171000,0.0,0.0
1993-05-14 00:00:00-04:00,5.6110334396362305,5.6911910602024625,5.6110334396362305,5.6110334396362305,166800,0.0,0.0
1993-05-17 00:00:00-04:00,5.6110333014225615,5.6110333014225615,5.4907968735349355,5.5308756828308105,132000,0.0,0.0
1993-05-18 00:00:00-04:00,5.530876744877209,5.530876744877209,5.13008857495857,5.290403842926025,534400,0.0,0.0
1993-05-19 00:00:00-04:00,5.370561896430122,5.49079835679796,5.370561896430122,5.410640716552734,203600,0.0,0.0
1993-05-20 00:00:00-04:00,5.33048253426185,5.370561350308932,5.09000963797936,5.2102460861206055,1189000,0.0,0.0
1993-05-21 00:00:00-04:00,5.250324249267578,5.290403060330689,5.130087816078245,5.250324249267578,475600,0.0,0.0
1993-05-24 00:00:00-04:00,5.290403718214768,5.290403718214768,5.130088454026442,5.2102460861206055,719200,0.0,0.0
1993-05-25 00:00:00-04:00,5.1300894669660435,5.170168290926716,5.009852995084027,5.090010643005371,326600,0.0,0.0
1993-05-26 00:00:00-04:00,5.13008857495857,5.330482659917889,5.13008857495857,5.290403842926025,209200,0.0,0.0
1993-05-27 00:00:00-04:00,5.370562658590429,5.490799136021558,5.290405006969676,5.450720310211182,307800,0.0,0.0
1993-05-28 00:00:00-04:00,5.530878355177187,5.651114841159299,5.410641869195074,5.570957183837891,986400,0.0,0.0
1993-06-01 00:00:00-04:00,5.611035613452687,5.611035613452687,5.410641484400805,5.450720310211182,116800,0.0,0.0
1993-06-02 00:00:00-04:00,5.450720697855778,5.570957183837891,5.410641869195074,5.570957183837891,205200,0.0,0.0
1993-06-03 00:00:00-04:00,5.57095678764231,5.57095678764231,5.450720310211182,5.450720310211182,92000,0.0,0.0
1993-06-04 00:00:00-04:00,5.490797996520997,5.53087681401385,5.450719179028143,5.490797996520996,118200,0.0,0.0
1993-06-07 00:00:00-04:00,5.4507180642390605,5.5709544921266865,5.4507180642390605,5.5308756828308105,60000,0.0,0.0
1993-06-08 00:00:00-04:00,5.53087681401385,5.53087681401385,5.450719179028143,5.490797996520996,298200,0.0,0.0
1993-06-09 00:00:00-04:00,5.49079835679796,5.49079835679796,5.410640716552734,5.410640716552734,27400,0.0,0.0
1993-06-10 00:00:00-04:00,5.410640361535289,5.53087681401385,5.410640361535289,5.490797996520996,153600,0.0,0.0
1993-06-11 00:00:00-04:00,5.570955871690249,5.651113510131836,5.490798233248664,5.651113510131836,84200,0.0,0.0
1993-06-14 00:00:00-04:00,5.731271743774414,5.771350567157452,5.6110352736253,5.731271743774414,434000,0.0,0.0
1993-06-15 00:00:00-04:00,5.69119119644165,5.851506441411838,5.651112385199104,5.69119119644165,169600,0.0,0.0
1993-06-16 00:00:00-04:00,5.691192920391376,5.811429390540489,5.691192920391376,5.731271743774414,288200,0.0,0.0
1993-06-17 00:00:00-04:00,5.771350567157452,5.771350567157452,5.651114097008338,5.731271743774414,165400,0.0,0.0
1993-06-18 00:00:00-04:00,5.731270007684198,5.771348818926745,5.651112385199104,5.69119119644165,89400,0.0,0.0
1993-06-21 00:00:00-04:00,5.651112385199104,5.731270007684198,5.651112385199104,5.69119119644165,34200,0.0,0.0
1993-06-22 00:00:00-04:00,5.731270007684198,5.811427630169291,5.651112385199104,5.69119119644165,143000,0.0,0.0
1993-06-23 00:00:00-04:00,5.6911910602024625,5.7713486807686945,5.6110334396362305,5.6110334396362305,23600,0.0,0.0
1993-06-24 00:00:00-04:00,5.611034690911043,5.771349967794215,5.611034690911043,5.651113510131836,58200,0.0,0.0
