Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-03-12 00:00:00-05:00,0.05122667923569679,0.05185090196235455,0.05122667923569679,0.05122667923569679,393012000,0.0,0.0
1986-03-13 00:00:00-05:00,0.0524759367108345,0.053100159481610266,0.0524759367108345,0.0524759367108345,125290800,0.0,0.0
1986-03-14 00:00:00-05:00,0.054350219666957855,0.05497444241496642,0.054350219666957855,0.054350219666957855,57866400,0.0,0.0
1986-03-17 00:00:00-05:00,0.05372518105168153,0.05372518105168153,0.05310015007853508,0.05310015007853508,28285200,0.0,0.0
1986-03-18 00:00:00-05:00,0.052475957462001455,0.052475957462001455,0.051850926131010056,0.051850926131010056,32335200,0.0,0.0
1986-03-19 00:00:00-05:00,0.051850903840994,0.051850903840994,0.05060165002942085,0.05060165002942085,22712400,0.0,0.0
1986-03-20 00:00:00-05:00,0.05060165002942085,0.051226681091719684,0.05060165002942085,0.05060165002942085,17787600,0.0,0.0
1986-03-21 00:00:00-05:00,0.04997662475483505,0.04997662475483505,0.0487273707985878,0.0487273707985878,16232400,0.0,0.0
1986-03-24 00:00:00-05:00,0.0487273707985878,0.049352401933270486,0.0487273707985878,0.0487273707985878,20736000,0.0,0.0
1986-03-25 00:00:00-05:00,0.0487273707985878,0.049352401933270486,0.0487273707985878,0.0487273707985878,21675600,0.0,0.0
1986-03-26 00:00:00-05:00,0.049352411180734634,0.05060166537106231,0.049352411180734634,0.049352411180734634,23328000,0.0,0.0
1986-03-27 00:00:00-05:00,0.05122667923569679,0.05247593300200752,0.05122667923569679,0.05122667923569679,21513600,0.0,0.0
1986-03-31 00:00:00-05:00,0.051850926131010056,0.052475957462001455,0.051850926131010056,0.051850926131010056,9882000,0.0,0.0
1986-04-01 00:00:00-05:00,0.04997663411926368,0.04997663411926368,0.049352411180734634,0.049352411180734634,20314800,0.0,0.0
1986-04-02 00:00:00-05:00,0.049352401933270486,0.04997662475483505,0.0487273707985878,0.0487273707985878,12960000,0.0,0.0
