Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2004-12-15 00:00:00-05:00,27.253874216914962,32.164774504533405,27.091261608177454,30.28497314453125,26246300,0.0,0.0
2004-12-16 00:00:00-05:00,31.28666249666787,32.91278845764377,31.156574404806836,31.943618774414062,7778200,0.0,0.0
2004-12-17 00:00:00-05:00,31.94361780244497,34.63648191488014,31.293167437846282,34.47386932373047,4755800,0.0,0.0
2004-12-20 00:00:00-05:00,34.27873705121206,35.111312780741194,31.436269458583507,31.611888885498047,6098000,0.0,0.0
2004-12-21 00:00:00-05:00,31.61188418043674,31.989146552523135,29.66053324383519,30.818336486816406,3209500,0.0,0.0
2004-12-22 00:00:00-05:00,30.70125637390396,32.22981367191409,30.506121769240917,31.5533447265625,1837400,0.0,0.0
2004-12-23 00:00:00-05:00,31.618390600263027,32.09972244980517,31.416750106861222,31.54684066772461,633500,0.0,0.0
2004-12-27 00:00:00-05:00,31.553346571972806,31.878571759189178,30.512626965388932,30.993961334228516,800700,0.0,0.0
2004-12-28 00:00:00-05:00,30.863866142057066,31.416747885037275,30.245937882609784,31.286657333374023,1169600,0.0,0.0
2004-12-29 00:00:00-05:00,31.28666801443375,31.35171455310728,30.92892073618044,31.150074005126953,566500,0.0,0.0
2004-12-30 00:00:00-05:00,31.254134968552954,31.644406619206926,30.88988440546762,31.12404441833496,758300,0.0,0.0
2004-12-31 00:00:00-05:00,31.15657841274333,31.286666521338702,30.863875205860495,31.221622467041016,645400,0.0,0.0
2005-01-03 00:00:00-05:00,32.09972310838169,32.13224761021813,30.928912999132322,31.5533447265625,1055900,0.0,0.0
2005-01-04 00:00:00-05:00,31.553351459544913,32.26234257674923,31.416757455260914,32.17127990722656,1660100,0.0,0.0
2005-01-05 00:00:00-05:00,32.33388179108838,32.45746892835644,31.73546874360178,31.774494171142578,697400,0.0,0.0
2005-01-06 00:00:00-05:00,31.709455786833548,31.735474397343232,30.89639281794038,31.21511459350586,1015300,0.0,0.0
2005-01-07 00:00:00-05:00,31.12405696777636,31.13056286260946,29.47191450204613,29.628021240234375,2178900,0.0,0.0
2005-01-10 00:00:00-05:00,29.302781136887642,30.115843890304447,29.107646572321727,29.35481834411621,1247300,0.0,0.0
2005-01-11 00:00:00-05:00,28.94504441238992,29.810144683590767,28.144990673575318,29.088144302368164,1503300,0.0,0.0
2005-01-12 00:00:00-05:00,29.2117305364689,29.400361768455024,27.90432618227436,28.034414291381836,1658100,0.0,0.0
2005-01-13 00:00:00-05:00,27.74170878983945,27.969365422865923,26.935149253327708,27.644140243530273,2414800,0.0,0.0
2005-01-14 00:00:00-05:00,27.83277237158063,28.35313217962318,27.41648452514659,28.22954750061035,992800,0.0,0.0
2005-01-18 00:00:00-05:00,28.197027764537875,29.4068660736084,27.83928049109497,29.4068660736084,879800,0.0,0.0
2005-01-19 00:00:00-05:00,29.458892241842367,30.03128667190451,28.717379358279903,28.84746742248535,864600,0.0,0.0
2005-01-20 00:00:00-05:00,28.847466986829225,29.07512605829219,28.333613185928098,28.463701248168945,453600,0.0,0.0
2005-01-21 00:00:00-05:00,28.164506624912747,28.288093809994166,27.253877398441777,28.001893997192383,1626200,0.0,0.0
2005-01-24 00:00:00-05:00,29.02959970248103,29.1141564611373,26.993689420134256,27.351436614990234,1875100,0.0,0.0
2005-01-25 00:00:00-05:00,27.514045550314865,28.03440526297926,27.351432985027813,27.383955001831055,613900,0.0,0.0
2005-01-26 00:00:00-05:00,27.481531086199187,27.806756306154206,27.33192778277246,27.357946395874023,365500,0.0,0.0
2005-01-27 00:00:00-05:00,27.435995854917667,27.709183809846216,27.22785194222796,27.351436614990234,646000,0.0,0.0
2005-01-28 00:00:00-05:00,27.383962409178018,27.51405299285126,27.156305748703478,27.44900894165039,400200,0.0,0.0
2005-01-31 00:00:00-05:00,27.839275783624974,28.35313217962318,27.66365388317225,28.22954750061035,621800,0.0,0.0
2005-02-01 00:00:00-05:00,28.619823879915735,28.945049151278415,28.03441739895415,28.1254825592041,780400,0.0,0.0
2005-02-02 00:00:00-05:00,28.457211856028007,29.59550033026913,28.203536535914928,29.367843627929688,899300,0.0,0.0
2005-02-03 00:00:00-05:00,29.53045147365243,29.84917080519235,28.97756710143196,29.758108139038086,731000,0.0,0.0
2005-02-04 00:00:00-05:00,30.018285004336445,31.221617173732227,29.855672414889924,30.974445343017578,1227400,0.0,0.0
2005-02-07 00:00:00-05:00,31.254139876342304,32.19078999997587,31.22161785399864,31.83954620361328,1102400,0.0,0.0
2005-02-08 00:00:00-05:00,31.84604580617879,31.93710845035672,30.441073270061224,30.577667236328125,773600,0.0,0.0
2005-02-09 00:00:00-05:00,30.9028999955058,31.02648716985049,30.297983355708674,30.772811889648438,368600,0.0,0.0
