Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1988-01-26 00:00:00-05:00,6.924955368041992,7.075497876042905,6.774412860041079,6.924955368041992,7244600,0.0,0.0
1988-01-27 00:00:00-05:00,6.96259107252564,7.451854228973388,6.887319817687525,7.451854228973389,3652400,0.0,0.0
1988-01-28 00:00:00-05:00,7.376585813304086,7.564764022827148,7.30131452949486,7.564764022827148,2180000,0.0,0.0
1988-01-29 00:00:00-05:00,7.48949143594625,7.564762706659278,7.150770717737625,7.376584529876709,1335400,0.0,0.0
1988-02-01 00:00:00-05:00,7.3013145079215365,7.376585791508356,7.1884075825413065,7.226043224334717,488800,0.0,0.0
1988-02-02 00:00:00-05:00,7.226043224334717,7.226043224334717,7.113136298954487,7.226043224334717,476800,0.0,0.0
1988-02-03 00:00:00-05:00,7.226044015786082,7.602400474941607,7.226044015786082,7.3013153076171875,1284600,0.0,0.0
1988-02-04 00:00:00-05:00,7.301316241927559,7.4142231941223145,7.263680591195973,7.4142231941223145,328000,0.0,0.0
1988-02-05 00:00:00-05:00,7.376582974135273,7.489489856392446,7.376582974135273,7.451854228973389,403600,0.0,0.0
1988-02-08 00:00:00-05:00,7.3013145079215365,7.3013145079215365,7.150771940747896,7.226043224334717,143400,0.0,0.0
1988-02-09 00:00:00-05:00,7.301315152017693,7.301315152017693,7.150772571563721,7.150772571563721,157000,0.0,0.0
1988-02-10 00:00:00-05:00,7.226041988450653,7.414220165233222,7.226041988450653,7.376584529876709,456400,0.0,0.0
1988-02-11 00:00:00-05:00,7.451854228973388,7.564761111230561,7.451854228973388,7.451854228973389,484000,0.0,0.0
1988-02-12 00:00:00-05:00,7.52712698543773,7.715305160073672,7.52712698543773,7.677669525146484,222600,0.0,0.0
1988-02-16 00:00:00-05:00,7.7153060008894725,7.978755474090577,7.7153060008894725,7.978755474090576,838000,0.0,0.0
1988-02-17 00:00:00-05:00,7.978758360210218,8.091665318137721,7.7529444443552125,7.865851402282715,642400,0.0,0.0
1988-02-18 00:00:00-05:00,7.8282129179756605,8.016391113119306,7.790577278946931,7.978755474090576,516000,0.0,0.0
1988-02-19 00:00:00-05:00,7.978756586710612,8.806740760803223,7.978756586710612,8.580926895141602,1103400,0.0,0.0
1988-02-22 00:00:00-05:00,8.50565544834221,8.58092673549568,8.430384161188739,8.543291091918945,326600,0.0,0.0
1988-02-23 00:00:00-05:00,8.505655927317484,8.505655927317484,8.317477698837008,8.430384635925293,245000,0.0,0.0
1988-02-24 00:00:00-05:00,8.392747715786772,8.392747715786772,8.279840795843452,8.355112075805664,271600,0.0,0.0
1988-02-25 00:00:00-05:00,8.355114440917967,8.580928344726562,8.355114440917967,8.468021392822266,948000,0.0,0.0
1988-02-26 00:00:00-05:00,8.468018696371434,8.505654335021973,8.430383057720894,8.505654335021973,256000,0.0,0.0
1988-02-29 00:00:00-05:00,8.580924499133403,9.145459005655336,8.543288865365273,9.107823371887207,647800,0.0,0.0
1988-03-01 00:00:00-05:00,9.145461234725824,9.2583681635496,8.957283020019531,8.957283020019531,587200,0.0,0.0
1988-03-02 00:00:00-05:00,8.919645368317028,9.145459175109863,8.919645368317028,9.145459175109863,192000,0.0,0.0
1988-03-03 00:00:00-05:00,9.22073284784953,9.22073284784953,9.032554626464844,9.032554626464844,232800,0.0,0.0
1988-03-04 00:00:00-05:00,8.957286388643325,9.333642959594727,8.957286388643325,9.333642959594727,426000,0.0,0.0
1988-03-07 00:00:00-05:00,9.183097659840303,9.672361059749829,9.183097659840303,9.597089767456055,463400,0.0,0.0
1988-03-08 00:00:00-05:00,9.55945412130917,9.672361059749829,9.521818475162283,9.597089767456055,494800,0.0,0.0
1988-03-09 00:00:00-05:00,9.63472429410679,9.63472429410679,9.521817368785227,9.559453010559082,205400,0.0,0.0
1988-03-10 00:00:00-05:00,9.597088072944608,9.597088072944608,8.76910400390625,8.76910400390625,414200,0.0,0.0
1988-03-11 00:00:00-05:00,8.773639678955078,8.887091916182946,8.471100379680765,8.773639678955078,223400,0.07,0.0
1988-03-14 00:00:00-05:00,8.849278319426098,9.151817749150066,8.8114608907106,9.11400032043457,144800,0.0,0.0
1988-03-15 00:00:00-05:00,9.227455094281366,9.643446922302246,9.227455094281366,9.643446922302246,673200,0.0,0.0
