Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-11-09 00:00:00-05:00,25.24115555100344,25.251134561676928,24.921772003173828,24.921772003173828,42800,0.0,0.0,0.0
2023-11-10 00:00:00-05:00,25.04154068427866,25.30103874206543,25.04154068427866,25.30103874206543,30700,0.0,0.0,0.0
2023-11-13 00:00:00-05:00,25.154321306432706,25.218198776245117,25.154321306432706,25.218198776245117,300,0.0,0.0,0.0
2023-11-14 00:00:00-05:00,25.879918213087258,25.879918213087258,25.766138076782227,25.766138076782227,400,0.0,0.0,0.0
2023-11-15 00:00:00-05:00,25.750167846679688,25.750167846679688,25.750167846679688,25.750167846679688,0,0.0,0.0,0.0
2023-11-16 00:00:00-05:00,25.780111362569574,25.782108306884766,25.780111362569574,25.782108306884766,400,0.0,0.0,0.0
2023-11-17 00:00:00-05:00,25.830014631702433,25.830014631702433,25.80706024169922,25.80706024169922,12000,0.0,0.0,0.0
2023-11-20 00:00:00-05:00,26.059571446938957,26.059571446938957,26.027631759643555,26.027631759643555,400,0.0,0.0,0.0
2023-11-21 00:00:00-05:00,26.0196475982666,26.0196475982666,26.0196475982666,26.0196475982666,100,0.0,0.0,0.0
2023-11-22 00:00:00-05:00,26.168359756469727,26.168359756469727,26.168359756469727,26.168359756469727,0,0.0,0.0,0.0
2023-11-24 00:00:00-05:00,26.219261361095462,26.227245330810547,26.219261361095462,26.227245330810547,300,0.0,0.0,0.0
2023-11-27 00:00:00-05:00,26.16436767578125,26.16436767578125,26.16436767578125,26.16436767578125,200,0.0,0.0,0.0
2023-11-28 00:00:00-05:00,26.239222710587907,26.239222710587907,26.109472734927948,26.128437042236328,8900,0.0,0.0,0.0
2023-11-29 00:00:00-05:00,26.337034225463867,26.337034225463867,26.337034225463867,26.337034225463867,0,0.0,0.0,0.0
2023-11-30 00:00:00-05:00,26.574573516845703,26.574573516845703,26.574573516845703,26.574573516845703,0,0.0,0.0,0.0
2023-12-01 00:00:00-05:00,26.73526382446289,26.73526382446289,26.73526382446289,26.73526382446289,0,0.0,0.0,0.0
2023-12-04 00:00:00-05:00,26.159375594846352,26.689350128173828,26.159375594846352,26.689350128173828,100,0.0,0.0,0.0
2023-12-05 00:00:00-05:00,26.669391632080078,26.669391632080078,26.669391632080078,26.669391632080078,100,0.0,0.0,0.0
2023-12-06 00:00:00-05:00,26.610504150390625,26.610504150390625,26.610504150390625,26.610504150390625,0,0.0,0.0,0.0
2023-12-07 00:00:00-05:00,26.78915786743164,26.78915786743164,26.78915786743164,26.78915786743164,0,0.0,0.0,0.0
2023-12-08 00:00:00-05:00,26.888965606689453,26.888965606689453,26.888965606689453,26.888965606689453,0,0.0,0.0,0.0
2023-12-11 00:00:00-05:00,27.09855842590332,27.09855842590332,27.09855842590332,27.09855842590332,0,0.0,0.0,0.0
2023-12-12 00:00:00-05:00,27.157444046830204,27.317136764526367,26.917907825782958,27.317136764526367,9000,0.0,0.0,0.0
2023-12-13 00:00:00-05:00,27.664464950561523,27.664464950561523,27.664464950561523,27.664464950561523,100,0.0,0.0,0.0
2023-12-14 00:00:00-05:00,27.70638326269643,27.935938573031567,27.546692446492447,27.56964683532715,2000,0.0,0.0,0.0
2023-12-15 00:00:00-05:00,27.62653792465448,27.6514892578125,27.62653792465448,27.6514892578125,1000,0.0,0.0,0.0
2023-12-18 00:00:00-05:00,27.823158264160156,27.823158264160156,27.823158264160156,27.823158264160156,100,0.0,0.0,0.0
2023-12-19 00:00:00-05:00,27.945920320230556,27.945920320230556,27.919971466064453,27.919971466064453,700,0.0,0.0,0.0
2023-12-20 00:00:00-05:00,27.994825270426837,28.37508991561734,27.595598220825195,27.595598220825195,1700,0.0,0.0,0.0
2023-12-21 00:00:00-05:00,27.835135156406775,27.862083435058594,27.835135156406775,27.862083435058594,200,0.0,0.0,0.0
2023-12-22 00:00:00-05:00,27.945919956164886,27.945919956164886,27.904998779296875,27.904998779296875,500,0.0,0.0,0.0
2023-12-26 00:00:00-05:00,28.035999298095703,28.035999298095703,28.035999298095703,28.035999298095703,100,0.054,0.0,0.0
2023-12-27 00:00:00-05:00,28.09000015258789,28.09000015258789,28.010000228881836,28.06399917602539,400,0.0,0.0,0.0
2023-12-28 00:00:00-05:00,28.106000900268555,28.106000900268555,28.106000900268555,28.106000900268555,0,0.0,0.0,0.0
2023-12-29 00:00:00-05:00,28.06100082397461,28.06100082397461,28.06100082397461,28.06100082397461,100,0.0,0.0,0.0
2024-01-02 00:00:00-05:00,27.829999923706055,27.829999923706055,27.756999969482422,27.756999969482422,600,0.0,0.0,0.0
2024-01-03 00:00:00-05:00,27.59000015258789,27.59000015258789,27.4950008392334,27.4950008392334,200,0.0,0.0,0.0
2024-01-04 00:00:00-05:00,27.6299991607666,27.6299991607666,27.51300048828125,27.51300048828125,100,0.0,0.0,0.0
2024-01-05 00:00:00-05:00,27.559999465942383,27.582000732421875,27.559999465942383,27.582000732421875,500,0.0,0.0,0.0
2024-01-08 00:00:00-05:00,27.85300064086914,28.059999465942383,27.85300064086914,28.058000564575195,300,0.0,0.0,0.0
2024-01-09 00:00:00-05:00,28.209999084472656,28.209999084472656,28.179000854492188,28.179000854492188,300,0.0,0.0,0.0
2024-01-10 00:00:00-05:00,28.42300033569336,28.42300033569336,28.42300033569336,28.42300033569336,100,0.0,0.0,0.0
2024-01-11 00:00:00-05:00,28.43199920654297,28.43199920654297,28.43199920654297,28.43199920654297,0,0.0,0.0,0.0
2024-01-12 00:00:00-05:00,28.416000366210938,28.416000366210938,28.416000366210938,28.416000366210938,100,0.0,0.0,0.0
2024-01-16 00:00:00-05:00,28.360000610351562,28.367000579833984,28.360000610351562,28.367000579833984,400,0.0,0.0,0.0
2024-01-17 00:00:00-05:00,28.270999908447266,28.270999908447266,28.270999908447266,28.270999908447266,0,0.0,0.0,0.0
2024-01-18 00:00:00-05:00,28.464000701904297,28.555999755859375,28.464000701904297,28.538999557495117,400,0.0,0.0,0.0
2024-01-19 00:00:00-05:00,28.952999114990234,28.952999114990234,28.952999114990234,28.952999114990234,100,0.0,0.0,0.0
2024-01-22 00:00:00-05:00,29.052000045776367,29.052000045776367,29.052000045776367,29.052000045776367,0,0.0,0.0,0.0
2024-01-23 00:00:00-05:00,29.08799934387207,29.08799934387207,29.08799934387207,29.08799934387207,200,0.0,0.0,0.0
2024-01-24 00:00:00-05:00,29.579999923706055,29.579999923706055,29.256999969482422,29.256999969482422,900,0.0,0.0,0.0
2024-01-25 00:00:00-05:00,29.339000701904297,29.339000701904297,29.339000701904297,29.339000701904297,100,0.0,0.0,0.0
2024-01-26 00:00:00-05:00,29.420000076293945,29.440000534057617,29.381000518798828,29.381000518798828,14700,0.0,0.0,0.0
2024-01-29 00:00:00-05:00,29.760000228881836,29.760000228881836,29.68000030517578,29.68000030517578,200,0.0,0.0,0.0
2024-01-30 00:00:00-05:00,29.73900032043457,29.761999130249023,29.73900032043457,29.761999130249023,100,0.0,0.0,0.0
2024-01-31 00:00:00-05:00,29.361000061035156,29.361000061035156,29.361000061035156,29.361000061035156,200,0.0,0.0,0.0
2024-02-01 00:00:00-05:00,29.670000076293945,29.75,29.670000076293945,29.739999771118164,700,0.0,0.0,0.0
2024-02-02 00:00:00-05:00,30.143999099731445,30.143999099731445,30.143999099731445,30.143999099731445,200,0.0,0.0,0.0
2024-02-05 00:00:00-05:00,30.0,30.10300064086914,30.0,30.10300064086914,15200,0.0,0.0,0.0
2024-02-06 00:00:00-05:00,30.020000457763672,30.117000579833984,30.020000457763672,30.117000579833984,400,0.0,0.0,0.0
2024-02-07 00:00:00-05:00,30.43000030517578,30.464000701904297,30.43000030517578,30.464000701904297,200,0.0,0.0,0.0
2024-02-08 00:00:00-05:00,30.507999420166016,30.579999923706055,30.507999420166016,30.535999298095703,700,0.0,0.0,0.0
2024-02-09 00:00:00-05:00,30.743999481201172,30.84600067138672,30.743999481201172,30.84600067138672,500,0.0,0.0,0.0
2024-02-12 00:00:00-05:00,30.781999588012695,30.8700008392334,30.63599967956543,30.63599967956543,4000,0.0,0.0,0.0
2024-02-13 00:00:00-05:00,30.469999313354492,30.5,30.149999618530273,30.329999923706055,2800,0.0,0.0,0.0
2024-02-14 00:00:00-05:00,30.600000381469727,30.79800033569336,30.600000381469727,30.79800033569336,900,0.0,0.0,0.0
2024-02-15 00:00:00-05:00,30.790000915527344,30.871000289916992,30.790000915527344,30.871000289916992,800,0.0,0.0,0.0
2024-02-16 00:00:00-05:00,30.770000457763672,30.84000015258789,30.68600082397461,30.68600082397461,2600,0.0,0.0,0.0
2024-02-20 00:00:00-05:00,30.39299964904785,30.39299964904785,30.39299964904785,30.39299964904785,100,0.0,0.0,0.0
2024-02-21 00:00:00-05:00,30.200000762939453,30.309999465942383,30.139999389648438,30.267000198364258,2400,0.0,0.0,0.0
2024-02-22 00:00:00-05:00,30.983999252319336,31.139999389648438,30.983999252319336,31.118999481201172,300,0.0,0.0,0.0
2024-02-23 00:00:00-05:00,31.215999603271484,31.215999603271484,31.215999603271484,31.215999603271484,100,0.0,0.0,0.0
2024-02-26 00:00:00-05:00,31.218000411987305,31.218000411987305,31.218000411987305,31.218000411987305,100,0.0,0.0,0.0
2024-02-27 00:00:00-05:00,31.18000030517578,31.18000030517578,31.145000457763672,31.145000457763672,1000,0.0,0.0,0.0
2024-02-28 00:00:00-05:00,31.0310001373291,31.0310001373291,31.0310001373291,31.0310001373291,200,0.0,0.0,0.0
2024-02-29 00:00:00-05:00,30.934999465942383,30.934999465942383,30.934999465942383,30.934999465942383,100,0.0,0.0,0.0
2024-03-01 00:00:00-05:00,31.062999725341797,31.062999725341797,31.062999725341797,31.062999725341797,100,0.0,0.0,0.0
2024-03-04 00:00:00-05:00,31.01300048828125,31.01300048828125,31.01300048828125,31.01300048828125,100,0.0,0.0,0.0
2024-03-05 00:00:00-05:00,31.0,31.0,30.579999923706055,30.66699981689453,1500,0.0,0.0,0.0
2024-03-06 00:00:00-05:00,31.100000381469727,31.1200008392334,31.07699966430664,31.07699966430664,1000,0.0,0.0,0.0
2024-03-07 00:00:00-05:00,31.413999557495117,31.413999557495117,31.413999557495117,31.413999557495117,0,0.0,0.0,0.0
