Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2017-05-03 00:00:00-04:00,23.89148712158203,24.006535215335894,23.89148712158203,23.89148712158203,200,0.0,0.0,0.0
2017-05-04 00:00:00-04:00,23.982566833496094,23.982566833496094,23.982566833496094,23.982566833496094,200,0.0,0.0,0.0
2017-05-05 00:00:00-04:00,24.189651489257812,24.189651489257812,24.189651489257812,24.189651489257812,500,0.0,0.0,0.0
2017-05-08 00:00:00-04:00,24.3516788482666,24.3516788482666,24.3516788482666,24.3516788482666,200,0.0,0.0,0.0
2017-05-09 00:00:00-04:00,24.28456515570146,24.361263275146484,24.28456515570146,24.361263275146484,400,0.0,0.0,0.0
2017-05-10 00:00:00-04:00,24.332497165985114,24.332497165985114,23.968181610107422,23.968181610107422,400,0.0,0.0,0.0
2017-05-11 00:00:00-04:00,24.140750885009766,24.140750885009766,24.140750885009766,24.140750885009766,200,0.0,0.0,0.0
2017-05-12 00:00:00-04:00,24.140750885009766,24.140750885009766,24.140750885009766,24.140750885009766,0,0.0,0.0,0.0
2017-05-15 00:00:00-04:00,24.342088114782197,24.342088114782197,23.98736000061035,23.98736000061035,500,0.0,0.0,0.0
2017-05-16 00:00:00-04:00,23.98736000061035,23.98736000061035,23.98736000061035,23.98736000061035,0,0.0,0.0,0.0
2017-05-17 00:00:00-04:00,22.780323028564453,22.780323028564453,22.780323028564453,22.780323028564453,200,0.0,0.0,0.0
2017-05-18 00:00:00-04:00,22.587614059448242,22.587614059448242,22.587614059448242,22.587614059448242,300,0.0,0.0,0.0
2017-05-19 00:00:00-04:00,23.56551750895868,23.769725799560547,23.56551750895868,23.769725799560547,300,0.0,0.0,0.0
2017-05-22 00:00:00-04:00,23.769725799560547,23.769725799560547,23.769725799560547,23.769725799560547,0,0.0,0.0,0.0
2017-05-23 00:00:00-04:00,23.769725799560547,23.769725799560547,23.769725799560547,23.769725799560547,0,0.0,0.0,0.0
2017-05-24 00:00:00-04:00,24.332499147194874,24.332499147194874,24.27593421936035,24.27593421936035,800,0.0,0.0,0.0
2017-05-25 00:00:00-04:00,24.447546388488117,24.600942611694336,24.447546388488117,24.600942611694336,1000,0.0,0.0,0.0
2017-05-26 00:00:00-04:00,24.77351289814698,24.888559146957213,24.77351289814698,24.811861038208008,1600,0.0,0.0,0.0
2017-05-30 00:00:00-04:00,24.784061431884766,24.784061431884766,24.784061431884766,24.784061431884766,200,0.0,0.0,0.0
2017-05-31 00:00:00-04:00,24.811861038208008,24.811861038208008,24.811861038208008,24.811861038208008,200,0.0,0.0,0.0
2017-06-01 00:00:00-04:00,24.811861038208008,24.811861038208008,24.811861038208008,24.811861038208008,0,0.0,0.0,0.0
2017-06-02 00:00:00-04:00,25.6651336772124,25.700605392456055,25.559673075009496,25.700605392456055,1700,0.0,0.0,0.0
2017-06-05 00:00:00-04:00,25.665136417769876,25.665136417769876,25.617198944091797,25.617198944091797,300,0.0,0.0,0.0
2017-06-06 00:00:00-04:00,25.617198944091797,25.617198944091797,25.617198944091797,25.617198944091797,0,0.0,0.0,0.0
2017-06-07 00:00:00-04:00,24.849258422851562,24.849258422851562,24.849258422851562,24.849258422851562,200,0.0,0.0,0.0
2017-06-08 00:00:00-04:00,24.849258422851562,24.849258422851562,24.849258422851562,24.849258422851562,0,0.0,0.0,0.0
2017-06-09 00:00:00-04:00,24.849258422851562,24.849258422851562,24.849258422851562,24.849258422851562,0,0.0,0.0,0.0
2017-06-12 00:00:00-04:00,25.713068160431853,25.713068160431853,25.59610366821289,25.59610366821289,400,0.0,0.0,0.0
2017-06-13 00:00:00-04:00,25.59610366821289,25.59610366821289,25.59610366821289,25.59610366821289,0,0.0,0.0,0.0
